Stock #,Availability,Shape,Weight,Clarity,Color,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Price,Total Price,Discount Percent,Image Link,Image Link 2,Image Link 3,Image Link 4,Image Link 5,Image Link 6,Video Link,Cut Grade,Polish,Symmetry,Depth Percent,Table Percent,Fluorescence Intensity,Fluorescence Color,Lab,Certificate #,Certificate Url,Cert Comment,Culet Condition,Culet Size,Girdle Percent,Girdle Condition,Girdle Thick,Girdle Thin,Measurements,Measurements Depth,Measurements Length,Measurements Width,Milky,Pavilion Depth,BGM,Crown Height,Crown Angle,Pavilion Angle,Laser Inscription,Member Comments,Pair,H&A,City,State,Country,Stock Number for Matching Pair,Share Access,Eye Clean,Featured,Table Open,Crown Open,Girdle Open,Star Length,Type,Tinge,Luster,Black Inclusion,Location of Black,Table Inclusion,Key To Symbol,Surface Graining,Internal Graining,Inclusion Pattern,Diamond Origin Report,Short Title,Arrival Date,Growth Type
,Yes,Radiant,"3,10",VS1,D,,,,"1525,00","4727,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK28I-5,-,EX,EX,"66,50","60,00",,,GIA,6442669768,,,,,,,,,,10.6,6.99,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,09",SI1,H,,,,"720,00","2224,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHK03G-8,-,EX,EX,"68,70","61,50",,,IGI,534238083,,,,,,,,,,10.15,07.06,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,09",VVS1,E,,,,"1675,00","5175,75",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10N-2,-,EX,EX,"64,90","65,00",,,GIA,2446818200,,,,,,,,,,10.63,7.12,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,08",VVS2,E,,,,"1372,50","4227,30",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKB06B-1,-,EX,EX,"68,30","65,50",,,IGI,547247755,,,,,,,,,,9.99,7.1,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,08",VS1,E,,,,"1400,00","4312,00",,,,,,,,,-,EX,EX,"66,20","64,00",,,GIA,6432835030,,,,,,,,,,10.07,7.15,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,07",VS2,H,,,,"810,00","2486,70",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC08B-6,-,EX,EX,"39,90","59,50",,,IGI,549217221,,,,,,,,,,10.15,7.1,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,07",SI1,H,,,,"720,00","2210,40",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LBA43A-5,-,EX,EX,"66,20","65,00",,,IGI,529247116,,,,,,,,,,10.22,7.18,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,07",VVS2,D,,,,"1675,00","5142,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10K-9,-,EX,EX,"66,20","61,00",,,GIA,2448669749,,,,,,,,,,10.14,7.17,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,07",VS1,G,,,,"1012,50","3108,38",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10N-1,-,EX,EX,"65,60","65,50",,,IGI,551207863,,,,,,,,,,10.49,7,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,07",VS1,D,,,,"1372,50","4213,58",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK27D-2,-,EX,EX,"41,00","60,50",,,IGI,550268496,,,,,,,,,,10.36,07.02,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,07",SI1,G,,,,"810,00","2486,70",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA101A-2,-,EX,EX,"66,40","59,50",,,IGI,530210782,,,,,,,,,,10.26,7.14,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,06",VS1,G,,,,"1012,50","3098,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC09B-1,-,EX,EX,"69,20","64,00",,,IGI,546232319,,,,,,,,,,10.09,6.94,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,06",SI1,F,,,,"877,50","2685,15",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC36A-5,-,EX,EX,"66,00","65,00",,,IGI,551207869,,,,,,,,,,10.17,7.14,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,06",VS1,G,,,,"1125,00","3442,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP07N-1,-,EX,EX,"65,70","58,00",,,GIA,5443656079,,,,,,,,,,10.3,7.16,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,06",VS1,D,,,,"1525,00","4666,50",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LLA06G-1,-,EX,EX,"66,60","61,00",,,GIA,7438710722,,,,,,,,,,10.12,7.14,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,06",VS1,E,,,,"1400,00","4284,00",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LLA06J-3,-,EX,EX,"66,10","61,00",,,GIA,7438917515,,,,,,,,,,10.51,6.99,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,06",VVS2,E,,,,"1525,00","4666,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK27B-5,-,EX,EX,"67,40","60,00",,,GIA,7441727882,,,,,,,,,,10.22,07.03,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,06",VS1,E,,,,"1400,00","4284,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK27D-6,-,EX,EX,"65,50","60,00",,,GIA,2447858693,,,,,,,,,,10.59,07.04,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,05",VS1,D,,,,"1525,00","4651,25",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LLA05P-2,,EX,EX,"67,40","63,00",,,GIA,1439325413,,,,,,,,,,10.05,7.11,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,05",VVS2,H,,,,"967,50","2950,88",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LLA05S-6,-,EX,EX,"67,50","61,50",,,IGI,528242561,,,,,,,,,,10.08,07.07,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,05",VS2,G,,,,"922,50","2813,63",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA06I-1,-,EX,EX,"67,00","59,50",,,IGI,534249130,,,,,,,,,,10.5,6.97,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,05",VVS2,E,,,,"1525,00","4651,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25D-7,-,EX,EX,"65,20","65,00",,,GIA,6442810564,,,,,,,,,,10.53,7,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,04",VS1,E,,,,"1260,00","3830,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC54A-2,-,EX,EX,"39,10","60,00",,,IGI,550268501,,,,,,,,,,10.37,6.1,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,04",VS1,E,,,,"1400,00","4256,00",,,,,,,,,-,EX,EX,"66,30","62,00",,,GIA,1435829261,,,,,,,,,,10.46,6.98,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,04",VS1,E,,,,"1400,00","4256,00",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LLA06G-4,-,EX,EX,"66,50","60,00",,,GIA,2436710803,,,,,,,,,,10.28,07.04,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,04",SI1,E,,,,"967,50","2941,20",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA08C-9,-,EX,EX,"67,20","60,00",,,IGI,539233763,,,,,,,,,,10.07,7.1,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,04",VS1,E,,,,"1260,00","3830,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10L-4,-,EX,EX,"40,70","59,00",,,IGI,550268497,,,,,,,,,,10.29,7,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,04",VS1,E,,,,"1400,00","4256,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHK03G-11,-,EX,EX,"67,10","61,00",,,GIA,7433829239,,,,,,,,,,10.14,7.12,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,04",VS1,E,,,,"1260,00","3830,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10M-10,-,EX,EX,"65,20","65,50",,,IGI,547278089,,,,,,,,,,10.24,7.12,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,03",VS1,J,,,,"589,50","1786,19",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG14A-9,-,EX,EX,"65,90","59,50",,,IGI,544251653,,,,,,,,,,10.52,6.97,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,03",VS2,D,,,,"1350,00","4090,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA06G-5,-,EX,EX,"65,80","63,00",,,GIA,6432751756,,,,,,,,,,10.06,07.04,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,03",VS1,D,,,,"1525,00","4620,75",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA06G-8,-,EX,EX,"65,70","62,00",,,GIA,5433672350,,,,,,,,,,10.17,7.1,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,03",SI1,E,,,,"967,50","2931,53",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA07I-9,-,EX,EX,"66,10","60,50",,,IGI,534252273,,,,,,,,,,10.22,07.09,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,03",VS1,E,,,,"1400,00","4242,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10L-6,-,EX,EX,"65,50","62,00",,,GIA,1449669724,,,,,,,,,,10.66,6.99,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,03",VS1,E,,,,"1400,00","4242,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK27B-2,-,EX,EX,"66,10","62,00",,,GIA,2446727937,,,,,,,,,,10.18,07.09,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,03",VS1,D,,,,"1372,50","4158,68",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK27N-4,-,EX,EX,"65,80","64,00",,,IGI,551207765,,,,,,,,,,10.17,07.04,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,03",VS1,E,,,,"1400,00","4242,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK28E-1,-,EX,EX,"66,20","60,00",,,GIA,2448728522,,,,,,,,,,10.28,07.05,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,03",VVS2,G,,,,"1125,00","3408,75",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAD09A-10,-,EX,EX,"68,40","65,00",,,IGI,551287312,,,,,,,,,,10.02,6.97,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,02",VS1,G,,,,"1012,50","3057,75",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC13A-6,-,EX,EX,"66,20","59,50",,,IGI,551207770,,,,,,,,,,10.04,7.11,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,02",VS2,G,,,,"922,50","2785,95",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG20A-2,-,EX,EX,"47,20","70,00",,,IGI,547264995,,,,,,,,,,10.1,6.98,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,02",VS1,E,,,,"1400,00","4228,00",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LLA06J-4,-,EX,EX,"66,50","62,00",,,GIA,6432671960,,,,,,,,,,10.44,6.92,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,02",VVS2,E,,,,"1525,00","4605,50",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LLA07G-7,-,EX,EX,"67,60","65,00",,,GIA,1433957645,,,,,,,,,,10.16,6.94,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,02",VS2,E,,,,"1102,50","3329,55",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA08D-1,-,EX,EX,"65,20","64,00",,,IGI,547278102,,,,,,,,,,10.07,7.13,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,02",VVS2,G,,,,"1250,00","3775,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA08D-4,-,EX,EX,"69,20","63,00",,,GIA,3445418024,,,,,,,,,,10.38,6.85,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,02",VVS2,F,,,,"1400,00","4228,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10K-2,-,EX,EX,"65,40","61,00",,,GIA,2446704042,,,,,,,,,,10.17,7.15,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,02",VS1,D,,,,"1525,00","4605,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10L-2,-,EX,EX,"67,20","60,00",,,GIA,6445701350,,,,,,,,,,10.19,07.04,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VS1,E,,,,"1400,00","4214,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC28A-3,-,EX,EX,"65,50","57,00",,,GIA,2447631643,,,,,,,,,,10.32,7.12,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VS1,F,,,,"1250,00","3762,50",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEH14A-1,-,EX,EX,"67,30","60,00",,,GIA,5433854417,,,,,,,,,,10.3,6.98,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VS1,H,,,,"1000,00","3010,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGI08E-3,-,EX,EX,"71,60","58,00",,,GIA,6392449931,,,,,,,,,,9.75,07.06,05.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VVS2,G,,,,"1250,00","3762,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHP01A-5,-,EX,EX,"70,10","65,00",,,GIA,7428484583,,,,,,,,,,9.97,6.92,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VS1,G,,,,"1012,50","3047,63",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHQ10C-2,-,EX,EX,"66,50","63,00",,,IGI,551216353,,,,,,,,,,9.9,7.1,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VS2,G,,,,"922,50","2776,73",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP14N-2,-,EX,EX,"69,50","61,50",,,IGI,549296493,,,,,,,,,,9.83,6.86,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VS2,E,,,,"1225,00","3687,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA06I-9,-,EX,EX,"66,40","63,00",,,GIA,2436761924,,,,,,,,,,10.3,6.96,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VS1,E,,,,"1400,00","4214,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA07C-8,-,EX,EX,"67,70","68,00",,,GIA,2436751727,,,,,,,,,,10.15,6.95,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",SI1,E,,,,"967,50","2912,18",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10L-3,-,EX,EX,"66,90","60,50",,,IGI,547257282,,,,,,,,,,10.57,6.86,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VS1,D,,,,"1525,00","4590,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25E-9,-,EX,EX,"66,00","60,00",,,GIA,1448765818,,,,,,,,,,10.53,6.99,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,01",VS1,F,,,,"1250,00","3762,50",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAC03A-13,-,EX,EX,"66,30","59,00",,,GIA,1443418497,,,,,,,,,,10.13,07.07,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,00",VS2,G,,,,"922,50","2767,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC32A-1,-,EX,EX,"68,90","62,00",,,IGI,551216492,,,,,,,,,,9.96,6.92,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,00",SI2,H,,,,"607,50","1822,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA08C-6,-,EX,EX,"67,50","59,00",,,IGI,542230053,,,,,,,,,,10.06,07.01,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,00",VS1,E,,,,"1260,00","3780,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK26B-9,-,EX,EX,"66,70","59,50",,,IGI,547261075,,,,,,,,,,10.04,07.08,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,00",VVS2,F,,,,"1400,00","4200,00",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LAA101A-3,,EX,EX,"67,20","64,00",,,GIA,7436267531,,,,,,,,,,10.16,7.11,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"3,00",VS1,F,,,,"1125,00","3375,00",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LHG02A-11,-,EX,EX,"69,40","67,00",,,IGI,517212048,,,,,,,,,,9.91,07.06,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,98",VS2,H,,,,"780,00","2324,40",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LHG02A-6,,EX,EX,"70,20","62,00",,,GIA,2426018292,,,,,,,,,,9.91,7,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,93",SI1,J,,,,"462,00","1353,66",,,,,,,,,-,EX,EX,"66,40","65,00",,,IGI,530216013,,,,,,,,,,10.11,6.99,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,91",VVS2,H,,,,"810,00","2357,10",,,,,,,,,-,EX,EX,"68,80","66,50",,,IGI,526278976,,,,,,,,,,10.21,6.82,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,90",VVS2,G,,,,"990,00","2871,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP16B-2,-,EX,EX,"65,60","65,50",,,IGI,551207522,,,,,,,,,,10.05,07.03,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,87",VS1,G,,,,"1007,50","2891,53",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG11A-9,-,EX,EX,"66,90","66,00",,,GIA,7442251914,,,,,,,,,,9.9,6.96,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,87",VS1,G,,,,"1007,50","2891,53",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LHP01B-11,,EX,EX,"68,90","65,00",,,GIA,6425973519,,,,,,,,,,9.9,6.9,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,86",VS2,F,,,,"930,00","2659,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC09A-9,-,EX,EX,"41,50","63,00",,,IGI,550268451,,,,,,,,,,9.93,6.95,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,85",VS2,F,,,,"930,00","2650,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC31A-4,-,EX,EX,"65,90","65,50",,,IGI,547261067,,,,,,,,,,10.27,6.84,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,84",VS1,E,,,,"1170,00","3322,80",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK28C-4,-,EX,EX,,"65,00",,,GIA,3445863129,,,,,,,,,,9.94,6.96,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,82",VS1,G,,,,"930,00","2622,60",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEI01A-2,-,EX,EX,"66,60","65,50",,,IGI,539230449,,,,,,,,,,9.87,6.1,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,82",VVS2,I,,,,"642,00","1810,44",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LEP138D-1,-,EX,EX,"65,30","64,00",,,IGI,544282663,,,,,,,,,,9.95,6.98,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,82",VS1,G,,,,"930,00","2622,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGS01X-453,-,EX,EX,"66,30","67,50",,,IGI,499188901,,,,,,,,,,10.2,6.86,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,81",VS2,H,,,,"720,00","2023,20",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LBA68A-13,-,EX,EX,"70,10","65,00",,,IGI,534263889,,,,,,,,,,9.89,6.76,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,80",VS2,H,,,,"780,00","2184,00",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP86D-2,-,EX,EX,"71,90","65,00",,,GIA,7438519327,,,,,,,,,,9.8,6.79,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,75",VS1,E,,,,"1170,00","3217,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA07G-10,-,VG,EX,"64,00","64,00",,,GIA,7432779241,,,,,,,,,,9.82,6.88,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,73",VS1,H,,,,"780,00","2129,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LES08C-2,-,EX,EX,"66,10","59,50",,,IGI,551209621,,,,,,,,,,10.15,6.76,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,72",VS1,G,,,,"930,00","2529,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LKP14J-5,-,EX,EX,"66,80","63,50",,,IGI,551207610,,,,,,,,,,9.81,6.83,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,72",VVS2,E,,,,"1267,50","3447,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA06H-3,-,EX,EX,"66,60","66,00",,,GIA,7441818015,,,,,,,,,,9.9,6.78,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,72",VVS2,E,,,,"1267,50","3447,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA07H-5,-,EX,EX,"64,60","63,00",,,GIA,2437854721,,,,,,,,,,9.93,6.88,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,71",VS2,E,,,,"990,00","2682,90",,,,,,,,http://diamond360view.com/media/upload/MS-2649.html,-,EX,EX,"67,40","68,00",,,IGI,541249874,,,,,,,,,,10.29,6.69,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,71",VS1,F,,,,"1105,00","2994,55",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LFF07D-2,-,EX,EX,"68,10","66,00",,,GIA,6445364928,,,,,,,,,,9.57,6.76,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yes,Radiant,"2,71",VS1,H,,,,"845,00","2289,95",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG14A-6,-,EX,EX,"67,50","60,00",,,GIA,2446322431,,,,,,,,,,9.69,6.81,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
